,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,rss,pkg_pwr,ram_pwr,power
231,55856972,584775676,35320714,147957264,0,0,154574059150,65694479122,155754439860,469704,120.55,14.72,188.4
232,59713468,634791068,37584816,158351688,0,0,165895046692,70243229362,167264367654,575428,121.48,14.78,195.6
233,57373818,591976532,36041632,149948228,0,0,155437315708,66539147794,156849792730,575428,125.66,14.92,195.3
234,6714,311300,7872,53394,0,0,9067584356,20106980122,9067501556,575428,115.56,14.55,189.3
235,55078462,575605814,34136768,144497484,0,0,140683964392,44270981082,141893296256,680133,136.59,15.27,197.8
236,57675234,617418194,37532976,153502728,0,0,171324471280,70941148480,172695818394,680133,172.01,17.18,185.1
237,55129134,576961096,34818690,144628264,0,0,150945896980,64949211534,152073171250,763579,171.5,16.9,200.3
238,57881014,602485828,35945214,151291498,0,0,156115966658,66673199304,157415555608,763579,172.52,17.05,264.0
239,6334,229182,6392,40158,0,0,9013191654,19918818446,9015164280,763579,170.96,16.82,246.9
240,54499540,581562286,34694606,144731090,0,0,142262931112,44780743410,143377559420,861949,171.59,16.83,254.7
241,57155940,585641778,36058808,146990138,0,0,156624744962,66324929424,157889525980,861949,172.22,16.97,254.5
242,55520554,583433634,35381424,146899768,0,0,155920502694,66151919702,157112388028,947221,170.97,16.91,261.4
243,60024164,623876012,37123218,157833578,0,0,160546187538,68431479786,161898325146,947221,171.78,16.89,260.8
244,4510,237750,5694,40638,0,0,9605290020,21311059002,9609423054,947221,171.41,16.81,246.7
245,57712526,598183444,35868842,149758096,0,0,146136422724,45702234884,147336020266,1081059,171.61,16.94,253.5
246,56177606,590194400,35492632,147863480,0,0,155105302002,65894864072,156247089910,1081059,170.39,16.82,253.5
247,43614282,467411290,28153984,117051312,0,0,123418588440,51309407540,124673295484,1143151,172.31,16.93,262.5
248,62081484,650205628,38846312,163836042,0,0,168595649880,71887337542,169732238504,1143151,171.8,16.93,247.5
249,4940,232682,5554,55468,0,0,9153191906,20464698284,9164285556,1143151,170.88,16.84,254.3
250,56462042,591301008,35687546,148288746,0,0,146325629798,46058526178,147588276674,1215865,171.94,16.89,254.2
251,57936398,597659146,36580414,152034166,0,0,159323652588,67484173010,160568434040,1215865,171.58,16.96,254.1
252,55460500,573688682,34596410,144427302,0,0,148485757780,63285139394,149660044456,1234808,170.77,16.85,261.8
253,55913236,580035902,34526512,145826226,0,0,148873557002,63260360676,150046416606,1234808,172.89,16.97,249.2
254,4054,226640,6222,39384,0,0,9249619884,20794837104,9252104622,1234808,170.37,16.86,249.6
255,57692658,601395170,36169192,152062766,0,0,148855339002,46669425116,150113910170,1234857,171.8,16.86,255.1
256,57353494,591664428,35120644,148260018,0,0,149311183122,64487470376,150540883348,1234857,172.25,16.97,254.7
257,58772488,608082214,37429164,153583162,0,0,165253394666,68886389232,166732854752,1234857,171.7,16.91,262.0
258,55762176,576858696,34371414,143671930,0,0,148322051380,63926163920,149698350606,1234857,171.45,16.81,249.2
259,7032,340992,19350,75934,0,0,8634014828,19117111506,8628681550,1234857,172.01,16.84,249.8
260,55195134,578040306,34714428,144020494,0,0,143455083542,44886611836,144740664464,1234857,171.18,16.81,250.2
261,59680338,607571610,37169072,153207660,0,0,160345934286,67802357872,161660037182,1234857,171.76,16.92,250.7
262,19413104,197608636,11570654,46320766,0,0,56257113248,42252755300,57982625156,1234857,172.13,16.95,260.9
263,9962,38624,11660,16960,0,0,8305202722,22024583742,8307436978,1234857,171.77,16.91,249.2
264,8918,35754,11168,16578,0,0,8366443948,22183190866,8367737598,1234857,171.22,16.95,249.8
265,960,2592,0,0,0,0,273502,116752,273516,1252947,172.62,16.89,250.3
266,36666,424422,34114,100168,0,0,8101705294,21149683056,8104570106,1252947,171.04,16.93,250.7
267,18436,62836,13734,19792,0,0,10164708930,26792677202,10166975084,1255593,171.56,16.92,262.3
268,15412,52042,13594,20012,0,0,10101660852,26401641554,10104282826,1255593,172.28,16.89,248.6
269,9520,39244,11134,16556,0,0,8170129188,21735432790,8171207112,1255593,171.86,16.92,249.2
270,5472,8522,0,0,0,0,294580,503202,1090936,1256181,171.09,16.78,249.8
271,11866,41260,10772,16228,0,0,8092370642,21226459562,8093711600,1256181,172.87,17.03,250.4
272,30861818,325794052,19022260,82740990,0,0,83916387210,44789813306,85118308388,1258092,170.99,16.82,250.6
273,57803124,610332068,36310218,155213636,0,0,158874530874,68225779946,160212616074,1258092,171.9,16.78,263.1
274,4296,278796,15550,56910,0,0,9356398758,20728219108,9355971284,1258092,171.95,16.88,256.2
275,57814686,612734724,36770226,153283264,0,0,150141473600,47447474170,151485429174,1258092,171.48,16.86,246.7
276,56385350,594688762,36709456,149549876,0,0,162800803616,68207747982,164161857994,1258092,171.85,16.94,254.7
277,56923760,598950542,35973384,150178722,0,0,153137409024,65879545356,154264928510,1258092,172.81,16.9,254.4
278,60261636,624385880,37931812,157760346,0,0,162325115096,69179542798,163662552788,1258092,170.8,16.88,254.4
279,6302,254082,13718,52160,0,0,9193796314,20436398838,9197771540,1258092,172.02,16.92,254.5
280,60029356,628687326,38039664,159588958,0,0,152505825166,48281565326,153555595212,1258092,172.04,16.85,254.3
281,59971486,623045452,38166326,157561954,0,0,165995411976,70140929258,167515791262,1258092,172.08,16.96,254.2
282,58768304,604760180,36494998,152111290,0,0,156878065866,67271792398,158070136062,1258484,171.65,16.92,254.2
283,59480508,616009362,36536850,154178952,0,0,156763435638,67307941490,157844269264,1258484,172.6,16.88,254.2
284,5442,231110,6610,37632,0,0,8789529350,19435630174,8792435304,1258484,171.28,16.9,263.1
285,56331658,589622184,35791704,148466974,0,0,148860755250,47061943910,150143198236,54759,171.63,16.9,247.7
286,57593002,594640714,35738440,151324570,0,0,147278912218,46657565472,148491503370,54759,172.61,16.97,254.1
287,6302,284162,8822,43010,3824,1957888,8994403992,19769674228,9001750226,54759,171.74,17.02,254.0
288,55155076,582813558,34564798,145504992,0,0,153168922526,64828940450,154479024970,54759,171.41,16.89,254.0
289,5952,271430,5610,53266,0,0,9311454354,20470301316,9315190040,54759,172.86,17.05,254.1
290,56460532,603533924,35866750,151618546,0,0,149039104100,47165284098,150220950040,112399,170.91,16.87,254.0
291,58005324,613543626,36309636,153400336,0,0,154133619452,48407074420,155494989754,112399,172.06,16.91,254.1
292,3918,231928,4738,49816,0,0,7085019474,15377230498,7101807268,112399,172.58,17.01,254.0
293,60231990,648399058,37516202,158483840,0,0,164542641014,70717120450,165761712926,112399,171.32,16.9,254.0
294,4006,226200,3684,38432,0,0,9323598352,20285433916,9328845380,112399,171.75,16.98,263.4
295,53618244,584965576,34286288,144265408,0,0,143484429450,45181957950,144596704580,112399,151.63,16.0,247.4
296,56833012,610380820,36126002,151900636,0,0,150731399694,47489681826,151995931440,112399,120.11,14.68,254.1
297,8106,273578,7758,80950,0,0,9806202094,21340485248,9824251868,273850,124.15,14.82,253.8
298,55408150,597626352,35129318,147781544,0,0,155401696746,66497760162,156718571950,273850,122.4,14.81,192.6
299,5960,247334,9550,49476,0,0,9551317444,21122338750,9558176632,273850,121.61,14.74,192.6
300,55255752,580440402,35092080,146343594,0,0,147888201212,46348005826,149151727862,365254,124.64,14.87,192.9
301,56412820,589859994,35088592,146967172,0,0,143448385176,45375107372,144755689624,365254,120.63,14.7,192.8
302,5670,207966,4586,31138,0,0,7492028486,16524363130,7491580552,481537,125.16,14.94,193.2
303,68913766,733405812,43904912,182147726,0,0,195162348740,82600484298,196770763638,481537,121.14,14.63,193.0
304,6314,222784,6508,38152,0,0,8956996546,19880595500,8960531778,481537,121.18,14.7,193.1
305,55976856,606293088,35612970,149569802,0,0,147794951446,46544897134,149006505270,580936,142.45,15.68,193.2
306,45027844,468883498,28350362,118155930,0,0,119153053866,37278266032,120156789790,580936,171.88,17.15,193.1
307,10018,385722,7342,50026,0,0,10816795036,23798487680,10818806230,696659,171.68,16.91,193.3
308,55727840,594870360,34520390,147554204,0,0,151666801876,64764122834,152792806514,696659,172.5,16.88,259.3
309,5780,250662,7240,42608,0,0,8893996268,19731675690,8897547666,696659,170.73,16.73,247.0
310,55170110,581203394,34769220,145800936,0,0,148130252708,46440530186,149307472846,794898,171.9,16.87,263.1
311,55878676,592476408,34444780,146105090,184,94208,147790541034,64134908824,148912569812,794898,172.02,16.94,246.9
312,56651982,594348342,36156388,151070032,0,0,154955749812,48464286370,156402164158,886763,171.09,16.83,253.6
313,9114,299686,10738,82618,3976,2035712,9325557766,20941909780,9345392090,886763,171.67,16.84,253.7
314,6466,203140,6054,32666,0,0,7220205150,16110687296,7222605532,886763,171.87,16.83,253.6
315,57801840,613642970,37488818,152968946,0,0,160708476196,50149314556,162026298758,969320,170.74,16.89,262.6
316,59066792,631859270,37492942,156695442,136,69632,168191427614,70467734544,169539530968,969320,172.14,16.99,247.8
317,59525194,622682614,37000704,155013342,0,0,150970166326,47768598510,152244235016,1075928,171.66,16.81,248.4
318,7614,330988,8906,67996,3928,2011136,8751494004,19245097740,8752163662,1075928,171.7,16.82,253.8
319,6028,239718,6580,39314,0,0,8852624620,19774629128,8855606910,1075928,170.36,16.85,253.9
320,59081284,618589226,36530950,153156084,0,0,147203473156,46575758434,148466184950,1153194,172.55,16.75,253.7
321,57348914,605396120,36149972,151710096,88,45056,160637680080,67785598486,161988473910,1153194,171.03,16.82,253.7
322,56410706,573515164,34467648,144580574,0,0,140795165654,44107936680,141930361612,1225920,171.98,16.71,253.7
323,8438,315970,6776,53262,3864,1978368,9787820792,22020146198,9800817918,1225920,171.83,16.71,253.7
324,5846,230176,6984,38968,0,0,8923785176,19956965992,8924454942,1225920,171.38,16.79,253.7
325,56603772,579392472,35055116,146575986,0,0,145624604062,45677725676,146895990864,1227685,171.27,16.71,253.8
326,55732934,593027686,34334614,145804554,96,49152,146490927092,63476420906,147623192342,1227685,173.24,16.86,253.7
327,57279044,583660850,35540528,147581456,0,0,145668545890,45795346700,147022846666,1227685,171.08,16.71,253.6
328,7678,167488,8118,37140,3920,2007040,8721159730,16476765336,8719908936,1227685,172.12,16.76,253.7
329,7942,47448,7862,16082,0,0,9543803770,14702822150,9545724706,1227685,172.64,16.8,253.8
330,58561246,599535736,36237922,149660822,0,0,149904166908,46987713668,151277955492,1227685,171.34,16.61,253.7
331,56388196,594228490,35961272,148194572,0,0,151383144086,47316848772,152666950234,1227685,172.04,16.82,253.8
332,21437888,216597400,12501868,50712460,0,0,58937691410,38051801238,60183863202,1227783,172.84,16.88,253.8
333,9614,41830,14646,20364,3728,1908736,10141722906,27357384162,10143227076,1227783,170.69,16.68,253.8
334,9588,36620,13508,16568,0,0,8129828396,21606536488,8131110500,1227783,171.92,16.87,253.9
335,744,1234,0,0,0,0,197528,65384,197524,1251343,172.25,16.69,253.8
336,62022,384658,11646,0,0,0,207002,3214920,59953852,1251343,171.52,16.76,253.8
337,13306,65596,17610,22884,0,0,10490642928,27373409848,10492347302,1251982,171.5,16.84,253.9
338,9814,36742,12406,16580,0,0,8375258696,22085028876,8377298770,1251982,172.8,16.77,253.8
339,11050,48830,18126,21056,0,0,10211808302,26907649260,10212580722,1251982,171.0,16.77,253.9
340,760,9412,102,0,0,0,333918,138510,333960,1253548,171.6,16.84,253.9
341,10390,48534,14666,20658,0,0,10147777360,27107728384,10149558982,1253548,173.19,16.86,253.9
342,29710500,315932568,18008272,79312402,0,0,69421096220,22643694592,70406696406,1253548,171.13,16.88,253.8
343,7676,236890,16310,53018,0,0,9073219176,20269476266,9076723448,1253548,171.11,16.75,253.9
344,9128,292602,16100,71860,0,0,9000141688,20058626792,9008529852,1253548,172.92,16.91,263.6
345,55742938,600842410,34710774,151354918,0,0,140080289936,44896525530,141110685250,1253842,170.94,16.81,246.9
346,58512728,598541130,36464430,153283076,0,0,155146457724,66221654942,156374235894,1253842,171.7,16.81,253.6
347,57351104,598276582,35987372,152657586,0,0,146298856582,46274332224,147586293614,1254323,173.2,16.92,264.0
348,5546,264578,8348,44614,0,0,8883466212,19816414526,8881037918,1254323,171.06,16.79,245.6
349,7206,254968,8270,40460,0,0,8923219710,19934162080,8921297880,1254323,171.71,16.79,255.4
350,56730910,599679218,37096930,151130100,0,0,155996659344,48856165840,157345611330,1256430,172.71,16.94,255.2
351,55944502,593821652,35050886,150019802,0,0,149889115800,65440863180,150946927270,1256430,171.34,16.8,255.0
352,56296612,585823602,36265178,149886766,0,0,153623039508,47968966738,154932459698,1256432,171.88,16.79,254.9
353,7298,285178,13140,59288,0,0,8977046294,20051169956,8985440292,1256432,172.45,16.92,254.9
354,7072,270030,6824,46260,0,0,9079355624,20155447570,9081082456,1256432,171.64,16.75,260.4
355,55988668,594384112,36344684,150139902,0,0,152795487280,47906344644,154097371330,982559,171.16,16.86,250.2
356,53852682,568702176,34493918,144717342,0,0,152545746824,64430731434,153481452972,982559,172.75,16.99,262.8
357,56717306,611691828,35311296,152888072,0,0,144094529912,45802855536,145450044670,54760,171.54,16.85,247.8
358,6372,292604,6042,44574,0,0,9535678548,21093131410,9539986282,54760,170.96,16.85,253.6
359,7558,283074,7764,47190,0,0,9034004324,20014652574,9036940496,54760,173.11,16.92,264.3
360,61210336,647857224,38695598,162433132,0,0,158491806414,49876858874,159866659072,54760,171.23,16.88,247.7
361,43720412,460130318,27608428,116715092,0,0,121538627306,51292845906,122558385074,54760,171.57,16.8,254.0
362,60130200,627063318,38083590,158080748,0,0,159831579484,49967458270,161183960682,111873,172.12,16.95,264.3
363,6272,259102,6096,40248,0,0,9650584044,21616426470,9656860582,111873,171.48,16.88,246.4
364,6640,264270,5752,43826,0,0,9060412928,19980794410,9071120074,111873,171.34,16.79,254.0
365,52600592,586508412,34411880,147921620,0,0,150365552988,47115143052,151597465382,111873,148.05,15.84,254.1
366,52839614,588449746,34186992,145952200,0,0,154584581944,65126999976,155556514112,111873,120.04,14.74,253.9
367,56728574,615139788,36294984,155020366,0,0,151911240716,47961060894,153502756332,111873,126.66,14.97,254.0
368,5802,225848,5244,36316,0,0,9230977076,20219150804,9233279724,111873,127.42,14.94,201.4
369,6530,252156,7254,44400,0,0,9888777706,22361940692,9894090138,111873,116.93,14.24,193.9
370,59687506,620496456,37726606,158158534,0,0,156652875456,49136716550,158135179022,319996,130.77,14.91,194.5
371,54955878,580712094,34878654,146386542,0,0,153729659732,64999883746,155051695612,319996,121.58,14.8,194.6
372,56750602,594118110,35892702,149681856,0,0,144303942578,45572251030,145609763518,431651,131.96,15.4,189.3
373,9492,258638,4228,41522,0,0,8763542008,19504674560,8754966520,431651,125.56,14.91,201.8
374,6986,274182,4504,44494,0,0,8694954734,18875755714,8697666686,431651,121.25,14.66,195.5
375,55969328,598271694,34668470,151724438,0,0,143064831534,45359858442,144289831380,523900,149.38,15.86,205.1
376,54120950,577728924,34535260,146092106,0,0,154331108470,64915703166,155693572728,523900,172.02,16.82,192.6
377,55943070,588591008,35295948,147914780,0,0,146377558806,45922618950,147667179182,633508,171.98,16.83,192.8
378,6190,268440,11518,48858,0,0,8793703822,19478212668,8803431166,633508,173.07,16.78,254.3
379,6170,246312,5880,39744,0,0,8983148078,19713034686,8982546792,633508,171.54,16.94,248.5
380,62086848,668246860,39980624,169372870,0,0,170605573500,53293081444,172057450288,729295,171.66,16.84,254.1
381,54814248,579847940,34980994,146816202,0,0,152925065822,64326006182,154043671202,729295,172.83,16.82,263.1
382,61566902,649136880,39446292,163192722,0,0,161428736268,50726634180,162975928030,840796,170.72,16.82,248.3
383,7140,247506,6656,42116,0,0,9210988848,20569097652,9211794272,840796,170.91,16.8,254.1
384,6934,279676,14148,81932,0,0,8977739786,20015507580,8979769442,840796,172.6,16.88,263.2
385,58064450,601086796,36508374,152927394,0,0,150006116276,47208822398,151080140848,925920,170.52,16.76,246.4
386,56270820,587073558,36237384,150403470,0,0,162987582404,68013762892,164490681600,925920,171.61,16.9,253.6
387,45326160,483170494,28731346,120246192,0,0,118289319676,37190098870,119136906022,1026908,172.56,16.89,253.7
388,6048,248758,6780,44996,0,0,9081447262,20220384436,9081232866,1026908,171.14,16.74,253.5
389,4840,256146,3120,40658,0,0,9453251688,20673849046,9456009796,1026908,171.09,16.81,253.6
390,53943008,580563966,33683898,145042482,0,0,138842193432,43804173420,140111877010,1113584,172.93,16.82,253.8
391,54143038,577715110,34196804,144720920,0,0,151548015762,64109155430,152715174288,1113584,170.94,16.81,253.7
392,69676714,722496694,43711260,184229540,0,0,181667334304,56926847866,183216448822,1188914,172.16,16.8,261.8
393,7020,230246,7764,37304,0,0,9035186196,20351204562,9039098018,1188914,171.48,16.77,261.2
394,4360,224046,7114,38156,0,0,9028313558,20190819510,9029152138,1188914,171.77,16.9,247.2
395,57084078,583373190,35889512,150286148,0,0,156335777144,65903263546,157639572682,1225634,170.79,16.81,254.1
396,0,0,0,0,0,0,0,0,0,1225634,173.1,16.97,254.0
397,57545884,629067214,35953364,155694422,0,0,147961033402,46590280576,149256057806,1225830,171.48,16.82,254.0
398,5518,253092,7074,39402,0,0,9397406432,20881855400,9399447976,1225830,171.74,16.65,253.9
399,6682,237178,7114,71532,0,0,8801636316,19026062002,8805853820,1225830,172.72,16.76,254.2
400,55215416,577341216,34432072,144492502,0,0,145304151414,63111316202,146728891920,1225830,171.82,16.84,254.0
401,55734632,570282202,35133882,147165396,0,0,146285156864,45727497114,147518476710,1225830,171.07,16.71,254.0
402,29363526,283785106,17133828,70173866,0,0,71887325886,24480033536,72941531640,1249806,172.88,16.83,254.2
403,10652,57352,13384,22918,0,0,10207430230,26735676866,10209168016,1249806,171.07,16.84,254.0
404,8684,42602,10314,17490,0,0,8090933778,21208575964,8092474064,1249806,171.61,16.68,254.0
405,7140016,11966902,1062164,2046330,0,0,14969139568,33575420848,15145858410,1251837,172.58,16.93,254.2
406,0,0,0,0,0,0,0,0,0,1251837,171.47,16.71,253.9
407,7047500,11956062,1076108,1705020,0,0,4948367666,7234141130,5017714996,1252708,171.83,16.76,254.0
408,12770,48506,12550,18366,0,0,8426759848,22005223066,8439170012,1252708,172.62,16.91,254.1
409,11370,53896,13368,22152,0,0,10287488216,27095290956,10278059448,1252708,171.4,16.79,254.0
410,1197886,2306364,177652,281422,0,0,8874553556,22663667304,8951117494,1254815,171.37,16.85,254.0
411,157626,528196,9908,0,0,0,26448828,31030204,26449356,1254815,172.35,16.93,254.2
412,0,0,0,0,0,0,0,0,0,1254815,171.88,16.73,254.0
413,15914,60208,17376,23432,0,0,10269816076,27223504174,10271319282,1254815,171.67,16.83,254.0
414,8820,42108,10330,16868,0,0,8081721198,21140447912,8083167968,1254815,172.46,16.89,254.1
415,13902,58426,17712,23340,0,0,10176426832,26468094570,10178095704,1254815,171.83,16.85,254.1
416,0,0,0,0,0,0,0,0,0,1254815,171.51,16.86,254.0
417,0,0,0,0,0,0,0,0,0,1255053,172.49,16.81,263.7
418,12428,45228,13968,18956,0,0,8201953360,21654577304,8202789816,1255053,171.98,16.85,247.5
419,10016,50292,12952,20936,0,0,10055327240,26252783872,10056895536,1255053,170.94,16.77,253.6
420,0,0,0,0,0,0,0,0,0,1255158,172.83,16.89,253.7
421,12172,57504,15940,23308,0,0,10175012142,26764028166,10176483696,1255158,172.27,16.88,253.7
422,0,0,0,0,0,0,0,0,0,1255158,171.76,16.69,253.6
423,12776,54300,15298,23156,0,0,10154743298,26569459570,10154943088,1255158,172.87,16.9,253.9
424,9488,40770,9872,17040,0,0,8022617524,20974401838,8025245198,1255158,172.05,16.8,253.9
425,0,0,0,0,0,0,0,0,0,1255207,171.58,16.85,253.8
426,9650,40542,10384,16672,0,0,8044322862,20918452426,8045137348,1255207,172.51,17.06,254.0
427,0,0,0,0,0,0,0,0,0,55404,172.3,16.87,254.0
428,10644,51460,14296,21994,0,0,10089429650,26318693808,10090141802,55404,171.33,16.81,253.9
429,8174,40258,10602,17738,0,0,8049461272,21114416590,8051396418,55404,172.05,16.81,263.1
430,0,0,0,0,0,0,0,0,0,55405,172.5,16.8,248.5
431,7628,42724,9444,15452,0,0,8023838472,20789925224,8024980946,55405,171.57,16.92,249.1
432,0,0,0,0,0,0,0,0,0,54761,171.91,16.87,249.7
433,11390,49596,11488,17806,0,0,8132993808,21164355044,8133089544,54761,172.91,16.94,250.3
434,10382,58658,14332,22168,0,0,10041759582,26316789682,10044885224,54761,170.86,16.83,250.7
435,0,0,0,0,0,0,0,0,0,55409,142.42,15.69,251.2
436,7984,47520,12268,19824,0,0,10049959622,26852997800,10051512064,55409,126.39,15.04,251.6
437,0,0,0,0,0,0,0,0,0,54512,124.0,14.89,251.8
438,8312,39376,11182,17194,0,0,8088103724,21268050136,8089314108,54512,128.39,15.07,211.8
439,10174,49248,14234,20886,0,0,10041595970,26501281202,10043568598,54512,121.08,14.76,196.9
440,0,0,0,0,0,0,0,0,0,34489,128.56,15.03,196.7
441,12836,65094,13946,21688,0,0,10075686506,26338690550,10077502768,34489,125.56,15.06,197.2
442,549916,2889608,101900,436612,0,0,571020378,638727692,621405862,34489,124.44,14.91,191.2
443,11836,55842,15532,23518,0,0,10308135760,26846206150,10298665268,34489,126.26,14.92,201.6
444,11656,46830,11680,17700,0,0,8055914176,21185055610,8057619386,34489,121.57,14.78,195.8
445,6998542,11964738,935326,2027872,0,0,4923036894,7294077712,5078676264,34489,128.36,15.01,195.8
446,5796682,9360410,636252,1562938,0,0,12076293054,27146056908,12095109606,34489,123.07,14.81,196.0
447,7220480,12023224,1010818,1991900,0,0,4918541348,7242211120,5044716442,34489,122.0,14.67,195.5
448,11212,46784,12792,17054,0,0,8314354038,21791072282,8303574114,34489,128.36,15.06,200.8
449,12874,57364,14800,22660,0,0,10112234392,27334173328,10114590080,34489,124.85,14.9,191.5
450,5847930,9799298,920786,1581352,0,0,3912054808,5846733334,4033062846,34489,131.03,15.2,191.9
451,6714862,11978894,1062962,1871282,0,0,15071548574,33445715302,15249263790,34489,123.12,14.7,199.2
452,5380950,9444404,1044824,1607868,0,0,3958053128,5788185908,4064770636,34489,120.89,14.64,198.8
453,12446,50922,11596,16872,0,0,8396012672,22501376866,8385682192,34489,127.78,15.03,199.4
454,10108,52572,13844,22496,0,0,10081067484,26200574790,10082736372,34489,122.18,14.75,191.5
455,0,0,0,0,0,0,0,0,0,34489,128.03,14.92,191.7
456,14570,56524,16380,23356,0,0,10130722692,27139685790,10134336436,34489,119.33,14.73,198.5
457,9662,51502,13878,18676,0,0,8188331620,21732722206,8187653486,34489,121.05,14.64,193.3
458,45452,120790,17498,24066,0,0,10169740230,26696930264,10171273650,34489,125.22,14.7,199.7
459,8032,53124,13066,22148,0,0,10065393098,26124332584,10067071920,34489,118.38,14.51,187.3
460,966,7036,458,204,0,0,253464,98390,253552,34489,125.36,14.77,187.8
461,8962,49196,11702,20606,0,0,10079338278,26443865012,10081765932,34489,118.38,14.63,194.7
462,3274128,5663196,521616,1256748,0,0,10499093576,24719887588,10602331312,34489,122.01,14.74,187.8
463,6571136,11645766,951590,1883220,0,0,15121062752,34191158296,15146257438,34489,124.83,14.76,195.3
464,11264,47320,11518,17928,0,0,8113085302,21245471402,8114602376,34489,115.49,14.22,187.3
